#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3
19	20993127	21101271	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	7|3	0.0743368424206201
19	20993127	21101271	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	7|3	0.0
19	20993127	21101271	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	7|3	0.0
19	20993127	21101271	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	7|3	0.0448840172314937
19	20993127	21101271	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	7|3	0.03
19	21101271	24399327	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
19	21101271	24399327	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
19	21101271	24399327	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
19	21101271	24399327	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
19	21101271	24399327	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
19	21101271	24399327	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
19	21101271	24399327	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
19	21101271	24399327	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
19	21101271	24399327	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
19	28600315	40346964	MPAM06PT1	1|1	0.7668735864237893	6|0	0.2331264135762107	7|0	0.0	4|1	0.0
19	28600315	40346964	MPAM06PT10	1|1	0.6214728965059255	6|0	0.3134929583106113	7|0	0.0	4|1	0.0650341451834631
19	28600315	40346964	MPAM06PT2	1|1	0.7208184518994245	6|0	0.2791815481005755	7|0	0.0	4|1	0.0
19	28600315	40346964	MPAM06PT3	1|1	0.7694526450070667	6|0	0.2305473549929333	7|0	0.0	4|1	0.0
19	28600315	40346964	MPAM06PT4	1|1	0.3621479727649376	6|0	0.0	7|0	0.5635151848144422	4|1	0.0743368424206201
19	28600315	40346964	MPAM06PT5	1|1	0.8711732412299596	6|0	0.1288267587700404	7|0	0.0	4|1	0.0
19	28600315	40346964	MPAM06PT7	1|1	0.8124791605712867	6|0	0.1875208394287133	7|0	0.0	4|1	0.0
19	28600315	40346964	MPAM06PT8	1|1	0.5322664784161162	6|0	0.0	7|0	0.42284950435239	4|1	0.0448840172314937
19	28600315	40346964	MPAM06PT9	1|1	0.7474143078526612	6|0	0.046403858809337	7|0	0.1761818333380018	4|1	0.03
19	40346964	40390272	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
19	40346964	40390272	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
19	40346964	40390272	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
19	40346964	40390272	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
19	40346964	40390272	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
19	40346964	40390272	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
19	40346964	40390272	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
19	40346964	40390272	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
19	40346964	40390272	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
19	40390272	55204043	MPAM06PT1	1|1	0.7668735864237893	6|0	0.2331264135762107	7|0	0.0	4|1	0.0
19	40390272	55204043	MPAM06PT10	1|1	0.6214728965059255	6|0	0.3134929583106113	7|0	0.0	4|1	0.0650341451834631
19	40390272	55204043	MPAM06PT2	1|1	0.7208184518994245	6|0	0.2791815481005755	7|0	0.0	4|1	0.0
19	40390272	55204043	MPAM06PT3	1|1	0.7694526450070667	6|0	0.2305473549929333	7|0	0.0	4|1	0.0
19	40390272	55204043	MPAM06PT4	1|1	0.3621479727649376	6|0	0.0	7|0	0.5635151848144422	4|1	0.0743368424206201
19	40390272	55204043	MPAM06PT5	1|1	0.8711732412299596	6|0	0.1288267587700404	7|0	0.0	4|1	0.0
19	40390272	55204043	MPAM06PT7	1|1	0.8124791605712867	6|0	0.1875208394287133	7|0	0.0	4|1	0.0
19	40390272	55204043	MPAM06PT8	1|1	0.5322664784161162	6|0	0.0	7|0	0.42284950435239	4|1	0.0448840172314937
19	40390272	55204043	MPAM06PT9	1|1	0.7474143078526612	6|0	0.046403858809337	7|0	0.1761818333380018	4|1	0.03
19	55204043	55341381	MPAM06PT1	1|1	0.7668735864237893	4|0	0.2331264135762107	3|0	0.0	12|0	0.0
19	55204043	55341381	MPAM06PT10	1|1	0.6214728965059255	4|0	0.3134929583106113	3|0	0.0	12|0	0.0650341451834631
19	55204043	55341381	MPAM06PT2	1|1	0.7208184518994245	4|0	0.2791815481005755	3|0	0.0	12|0	0.0
19	55204043	55341381	MPAM06PT3	1|1	0.7694526450070667	4|0	0.2305473549929333	3|0	0.0	12|0	0.0
19	55204043	55341381	MPAM06PT4	1|1	0.3621479727649376	4|0	0.0	3|0	0.5635151848144422	12|0	0.0743368424206201
19	55204043	55341381	MPAM06PT5	1|1	0.8711732412299596	4|0	0.1288267587700404	3|0	0.0	12|0	0.0
19	55204043	55341381	MPAM06PT7	1|1	0.8124791605712867	4|0	0.1875208394287133	3|0	0.0	12|0	0.0
19	55204043	55341381	MPAM06PT8	1|1	0.5322664784161162	4|0	0.0	3|0	0.42284950435239	12|0	0.0448840172314937
19	55204043	55341381	MPAM06PT9	1|1	0.7474143078526612	4|0	0.046403858809337	3|0	0.1761818333380018	12|0	0.03
19	55341381	58819733	MPAM06PT1	1|1	0.7668735864237893	6|0	0.2331264135762107	7|0	0.0	4|1	0.0
19	55341381	58819733	MPAM06PT10	1|1	0.6214728965059255	6|0	0.3134929583106113	7|0	0.0	4|1	0.0650341451834631
19	55341381	58819733	MPAM06PT2	1|1	0.7208184518994245	6|0	0.2791815481005755	7|0	0.0	4|1	0.0
19	55341381	58819733	MPAM06PT3	1|1	0.7694526450070667	6|0	0.2305473549929333	7|0	0.0	4|1	0.0
19	55341381	58819733	MPAM06PT4	1|1	0.3621479727649376	6|0	0.0	7|0	0.5635151848144422	4|1	0.0743368424206201
19	55341381	58819733	MPAM06PT5	1|1	0.8711732412299596	6|0	0.1288267587700404	7|0	0.0	4|1	0.0
19	55341381	58819733	MPAM06PT7	1|1	0.8124791605712867	6|0	0.1875208394287133	7|0	0.0	4|1	0.0
19	55341381	58819733	MPAM06PT8	1|1	0.5322664784161162	6|0	0.0	7|0	0.42284950435239	4|1	0.0448840172314937
19	55341381	58819733	MPAM06PT9	1|1	0.7474143078526612	6|0	0.046403858809337	7|0	0.1761818333380018	4|1	0.03
19	58819733	59128984	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
19	58819733	59128984	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
19	58819733	59128984	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
19	58819733	59128984	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
19	58819733	59128984	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
19	58819733	59128984	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
19	58819733	59128984	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
19	58819733	59128984	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
19	58819733	59128984	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
2	1	1787112	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	1	1787112	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	1	1787112	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	1	1787112	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	1	1787112	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	1	1787112	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	1	1787112	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	1	1787112	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	1	1787112	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	1787112	2339253	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
2	1787112	2339253	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
2	1787112	2339253	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
2	1787112	2339253	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
2	1787112	2339253	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
2	1787112	2339253	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
2	1787112	2339253	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
2	1787112	2339253	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
2	1787112	2339253	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
2	2339253	38526775	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	2339253	38526775	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	2339253	38526775	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	2339253	38526775	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	2339253	38526775	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	2339253	38526775	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	2339253	38526775	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	2339253	38526775	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	2339253	38526775	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	38526775	38679530	MPAM06PT1	1|1	0.7668735864237893	3|2	0.2331264135762107	2|2	0.0	2|1	0.0
2	38526775	38679530	MPAM06PT10	1|1	0.6214728965059255	3|2	0.3134929583106113	2|2	0.0	2|1	0.0650341451834631
2	38526775	38679530	MPAM06PT2	1|1	0.7208184518994245	3|2	0.2791815481005755	2|2	0.0	2|1	0.0
2	38526775	38679530	MPAM06PT3	1|1	0.7694526450070667	3|2	0.2305473549929333	2|2	0.0	2|1	0.0
2	38526775	38679530	MPAM06PT4	1|1	0.3621479727649376	3|2	0.0	2|2	0.5635151848144422	2|1	0.0743368424206201
2	38526775	38679530	MPAM06PT5	1|1	0.8711732412299596	3|2	0.1288267587700404	2|2	0.0	2|1	0.0
2	38526775	38679530	MPAM06PT7	1|1	0.8124791605712867	3|2	0.1875208394287133	2|2	0.0	2|1	0.0
2	38526775	38679530	MPAM06PT8	1|1	0.5322664784161162	3|2	0.0	2|2	0.42284950435239	2|1	0.0448840172314937
2	38526775	38679530	MPAM06PT9	1|1	0.7474143078526612	3|2	0.046403858809337	2|2	0.1761818333380018	2|1	0.03
2	38679530	90500001	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	38679530	90500001	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	38679530	90500001	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	38679530	90500001	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	38679530	90500001	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	38679530	90500001	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	38679530	90500001	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	38679530	90500001	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	38679530	90500001	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	96802594	102820610	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	96802594	102820610	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	96802594	102820610	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	96802594	102820610	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	96802594	102820610	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	96802594	102820610	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	96802594	102820610	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	96802594	102820610	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	96802594	102820610	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	102820610	106945868	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	102820610	106945868	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	102820610	106945868	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	102820610	106945868	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	102820610	106945868	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	102820610	106945868	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	102820610	106945868	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	102820610	106945868	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	102820610	106945868	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
2	106945868	107061807	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
2	106945868	107061807	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
2	106945868	107061807	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
2	106945868	107061807	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
2	106945868	107061807	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
2	106945868	107061807	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
2	106945868	107061807	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
2	106945868	107061807	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
2	106945868	107061807	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
2	107061807	108315719	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	107061807	108315719	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	107061807	108315719	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	107061807	108315719	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	107061807	108315719	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	107061807	108315719	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	107061807	108315719	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	107061807	108315719	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	107061807	108315719	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
2	108315719	108587477	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
2	108315719	108587477	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
2	108315719	108587477	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
2	108315719	108587477	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
2	108315719	108587477	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
2	108315719	108587477	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
2	108315719	108587477	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
2	108315719	108587477	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
2	108315719	108587477	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
2	108587477	110442120	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	108587477	110442120	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	108587477	110442120	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	108587477	110442120	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	108587477	110442120	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	108587477	110442120	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	108587477	110442120	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	108587477	110442120	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	108587477	110442120	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
2	110442120	110843217	MPAM06PT1	1|1	0.7668735864237893	3|1	0.2331264135762107	3|2	0.0	4|0	0.0
2	110442120	110843217	MPAM06PT10	1|1	0.6214728965059255	3|1	0.3134929583106113	3|2	0.0	4|0	0.0650341451834631
2	110442120	110843217	MPAM06PT2	1|1	0.7208184518994245	3|1	0.2791815481005755	3|2	0.0	4|0	0.0
2	110442120	110843217	MPAM06PT3	1|1	0.7694526450070667	3|1	0.2305473549929333	3|2	0.0	4|0	0.0
2	110442120	110843217	MPAM06PT4	1|1	0.3621479727649376	3|1	0.0	3|2	0.5635151848144422	4|0	0.0743368424206201
2	110442120	110843217	MPAM06PT5	1|1	0.8711732412299596	3|1	0.1288267587700404	3|2	0.0	4|0	0.0
2	110442120	110843217	MPAM06PT7	1|1	0.8124791605712867	3|1	0.1875208394287133	3|2	0.0	4|0	0.0
2	110442120	110843217	MPAM06PT8	1|1	0.5322664784161162	3|1	0.0	3|2	0.42284950435239	4|0	0.0448840172314937
2	110442120	110843217	MPAM06PT9	1|1	0.7474143078526612	3|1	0.046403858809337	3|2	0.1761818333380018	4|0	0.03
2	110843217	110968261	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	110843217	110968261	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	110843217	110968261	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	110843217	110968261	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	110843217	110968261	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	110843217	110968261	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	110843217	110968261	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	110843217	110968261	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	110843217	110968261	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
2	110968261	111494168	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	110968261	111494168	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	110968261	111494168	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	110968261	111494168	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	110968261	111494168	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	110968261	111494168	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	110968261	111494168	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	110968261	111494168	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	110968261	111494168	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	111494168	112011930	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	111494168	112011930	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	111494168	112011930	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	111494168	112011930	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	111494168	112011930	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	111494168	112011930	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	111494168	112011930	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	111494168	112011930	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	111494168	112011930	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
2	112011930	112601126	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	2|2	0.0	2|2	0.0
2	112011930	112601126	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	2|2	0.0	2|2	0.0650341451834631
2	112011930	112601126	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	2|2	0.0	2|2	0.0
2	112011930	112601126	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	2|2	0.0	2|2	0.0
2	112011930	112601126	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	2|2	0.5635151848144422	2|2	0.0743368424206201
2	112011930	112601126	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	2|2	0.0	2|2	0.0
2	112011930	112601126	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	2|2	0.0	2|2	0.0
2	112011930	112601126	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	2|2	0.42284950435239	2|2	0.0448840172314937
2	112011930	112601126	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	2|2	0.1761818333380018	2|2	0.03
2	112601126	112934821	MPAM06PT1	1|1	0.7668735864237893	2|2	0.2331264135762107	4|2	0.0	2|1	0.0
2	112601126	112934821	MPAM06PT10	1|1	0.6214728965059255	2|2	0.3134929583106113	4|2	0.0	2|1	0.0650341451834631
2	112601126	112934821	MPAM06PT2	1|1	0.7208184518994245	2|2	0.2791815481005755	4|2	0.0	2|1	0.0
2	112601126	112934821	MPAM06PT3	1|1	0.7694526450070667	2|2	0.2305473549929333	4|2	0.0	2|1	0.0
2	112601126	112934821	MPAM06PT4	1|1	0.3621479727649376	2|2	0.0	4|2	0.5635151848144422	2|1	0.0743368424206201
2	112601126	112934821	MPAM06PT5	1|1	0.8711732412299596	2|2	0.1288267587700404	4|2	0.0	2|1	0.0
2	112601126	112934821	MPAM06PT7	1|1	0.8124791605712867	2|2	0.1875208394287133	4|2	0.0	2|1	0.0
2	112601126	112934821	MPAM06PT8	1|1	0.5322664784161162	2|2	0.0	4|2	0.42284950435239	2|1	0.0448840172314937
2	112601126	112934821	MPAM06PT9	1|1	0.7474143078526612	2|2	0.046403858809337	4|2	0.1761818333380018	2|1	0.03
